261,51,1921.4874,1697.4219,1692.2863,224.0655,5.1356
262,47,1797.8031,1742.9324,1682.6071,54.8707,60.3253
263,50,1906.4277,1834.4667,1822.5807,71.9610,11.8860
264,53,1841.942,1721.4598,1363.4321,120.4822,358.0277
265,43,1911.1539,1415.2362,1202.3059,495.9177,212.9303
266,49,1956.2736,1757.9136,1740.6609,198.3600,17.2527
267,52,1987.5376,1734.0895,1302.4908,253.4481,431.5987
268,63,2004.5597,1850.2679,1825.3105,154.2918,24.9574
269,63,1958.5898,1802.0576,1694.2388,156.5322,107.8188
270,59,1982.4661,1853.5496,1352.9186,128.9165,500.6310
271,61,1984.7102,1771.6797,1055.8922,213.0305,715.7875
272,63,1997.3267,1727.4661,1078.7673,269.8606,648.6988
273,43,1902.7183,1882.9537,1861.3948,19.7646,21.5589
274,39,1828.2662,1678.8055,1661.9905,149.4607,16.8150
275,41,1921.4357,1737.9995,1638.532,183.4362,99.4675
276,42,1873.4172,1874.272,1866.3203,-0.8548,7.9517
277,46,1921.3451,1601.0616,1295.6101,320.2835,305.4515
278,50,1920.812,1548.2819,1239.7811,372.5301,308.5008
279,49,1980.5001,1603.8704,1043.7524,376.6297,560.1180
280,43,1896.5391,1872.8655,1872.5931,23.6736,0.2724
281,44,1958.8772,1743.6864,1483.0204,215.1908,260.6660
282,45,1998.5256,1823.395,1778.5468,175.1306,44.8482
283,62,2117.8877,1805.219,1781.1477,312.6687,24.0713
284,55,1933.1476,1805.4352,1149.3698,127.7124,656.0654
285,58,1898.0511,1707.1294,1695.6681,190.9217,11.4613
286,58,1988.9386,1803.2463,1230.0535,185.6923,573.1928
287,55,1947.2141,1732.5575,1599.9972,214.6566,132.5603
288,51,1964.8379,1854.3842,1845.3057,110.4537,9.0785
289,47,1871.7388,1629.5156,1174.6748,242.2232,454.8408
290,51,1850.446,1507.1133,943.20111,343.3327,563.9122
291,52,1856.6012,1587.6877,1108.155,268.9135,479.5327
292,48,1808.5516,1650.0402,726.35248,158.5114,923.6877
293,48,1887.3563,1643.2814,1155.6075,244.0749,487.6739
294,46,1802.0306,1634.6322,818.41992,167.3984,816.2123
295,42,2007.1548,1515.7465,1465.1957,491.4083,50.5508
296,44,1809.7382,1709.756,1708.5844,99.9822,1.1716
297,54,822.63019,1869.4515,705.55396,-1046.8213,1163.8975
298,60,1927.8799,1645.6588,1204.9458,282.2211,440.7130
299,63,1901.8163,1621.7037,1119.3658,280.1126,502.3379
300,58,1895.4905,1790.9076,1064.1747,104.5829,726.7329
301,56,1941.1212,1569.1735,1128.1926,371.9477,440.9809
302,53,2011.0486,1824.1908,1801.2866,186.8578,22.9042
303,52,1942.2183,1774.8604,1118.016,167.3579,656.8444
304,46,1936.3318,1654.5437,1254.2878,281.7881,400.2559
305,51,1800.2631,1589.9081,1091.0314,210.3550,498.8767
306,53,1886.3667,1636.3976,708.65717,249.9691,927.7404
307,52,1925.5802,1608.4807,1141.7478,317.0995,466.7329
308,52,1766.3192,1571.8657,1016.1455,194.4535,555.7202
309,49,1876.7396,1689.1946,1157.5913,187.5450,531.6033
310,52,1906.9321,1773.7621,944.42279,133.1700,829.3393
311,55,1985.3495,1858.752,1828.261,126.5975,30.4910
312,63,1902.4086,1621.7067,1119.7837,280.7019,501.9230
313,51,1829.2144,1743.4619,643.37317,85.7525,1100.0887
314,51,1919.322,1655.3163,1286.1769,264.0057,369.1394
315,59,2003.2654,1812.1555,1790.9402,191.1099,21.2153
316,54,1940.374,1604.3411,1369.8939,336.0329,234.4472
317,52,1854.1317,1750.8593,1215.3359,103.2724,535.5234
318,51,1917.7383,1652.8441,1149.8525,264.8942,502.9916
319,51,1803.9229,1602.4324,1113.8994,201.4905,488.5330
320,51,1829.674,1745.9358,1099.0297,83.7382,646.9061
321,48,1848.7258,1576.0028,987.01788,272.7230,588.9849
322,52,1896.3138,1518.3762,1124.9329,377.9376,393.4433
323,53,1887.6427,1581.6555,1059.3049,305.9872,522.3506
324,54,1883.0046,1620.551,805.39423,262.4536,815.1568
325,51,1882.8762,1586.6368,949.34082,296.2394,637.2960
326,51,1975.4041,1633.6366,1123.762,341.7675,509.8746
327,45,1894.8306,1513.0305,1296.6957,381.8001,216.3348
328,56,1880.6112,1706.4059,1198.3896,174.2053,508.0163
329,53,1956.2277,1762.3734,963.2887,193.8543,799.0847
330,51,1909.5425,1575.0685,1074.0538,334.4740,501.0147
331,52,1884.7404,1607.671,1041.8392,277.0694,565.8318
332,54,1944.2325,1639.8251,1238.1892,304.4074,401.6359
333,52,1815.8613,1622.2622,1082.2375,193.5991,540.0247
334,50,1813.8082,1481.8918,960.41364,331.9164,521.4782
335,49,1930.4436,1826.0149,1038.6263,104.4287,787.3886
336,47,1839.7537,1842.1895,1838.3112,-2.4358,3.8783
337,54,1933.4438,1565.4053,883.11951,368.0385,682.2858
338,50,1885.0172,1639.9496,1212.8344,245.0676,427.1152
339,49,1915.614,1680.7828,959.99554,234.8312,720.7873
340,50,1854.1464,1579.5222,1263.8512,274.6242,315.6710
341,55,1860.3712,1462.5924,1034.9824,397.7788,427.6100
342,64,1891.7009,1568.5378,1250.9979,323.1631,317.5399
343,60,1976.615,1497.0665,1114.9871,479.5485,382.0794
344,53,1974.6255,1654.8894,1118.947,319.7361,535.9424
345,53,1918.8013,1539.611,923.99438,379.1903,615.6166
346,54,1949.418,1374.3064,724.57697,575.1116,649.7294
347,58,1819.5824,1669.271,516.45276,150.3114,1152.8182
348,58,1818.9282,1668.7202,514.73669,150.2080,1153.9835
349,58,1949.4893,1510.3932,1346.3586,439.0961,164.0346
350,53,1827.3541,1609.4868,444.93387,217.8673,1164.5529
351,53,1918.5853,1473.0948,1252.6642,445.4905,220.4306
352,54,1912.0872,1607.8843,1108.4089,304.2029,499.4754
353,62,2117.8877,1805.219,1781.1477,312.6687,24.0713
354,65,1931.6658,1547.0186,1243.6624,384.6472,303.3562
355,54,1932.7172,1961.0198,1925.2798,-28.3026,35.7400
356,61,1942.7476,1609.6862,1257.3481,333.0614,352.3381
357,57,1930.8295,1660.1655,1105.0811,270.6640,555.0844
358,51,1868.3801,1570.2842,1315.2321,298.0959,255.0521
359,50,1848.0356,1684.4691,869.00562,163.5665,815.4635
360,52,1914.5979,1480.214,821.00275,434.3839,659.2113
361,54,1919.89,1649.6652,1089.7888,270.2248,559.8764
362,56,1874.431,1514.864,1024.444,359.5670,490.4200
363,58,1913.3136,1442.598,600.24097,470.7156,842.3570
364,56,1920.7654,1667.5157,863.33704,253.2497,804.1787
365,55,1844.3712,1481.5516,979.80981,362.8196,501.7418
366,55,1930.756,1506.9482,658.79138,423.8078,848.1568
367,52,1954.3146,1719.8793,962.98376,234.4353,756.8955
368,54,2010.0315,1516.411,1193.963,493.6205,322.4480
369,56,1954.1613,1670.298,972.38605,283.8633,697.9120
370,57,1979.0693,1641.9661,1160.2335,337.1032,481.7326
371,62,1966.9828,1525.1377,942.9978,441.8451,582.1399
372,65,1981.9707,1527.5189,1297.1465,454.4518,230.3724
373,59,1976.8375,1668.4602,1192.1869,308.3773,476.2733
374,55,2026.3716,1619.0634,1292.9546,407.3082,326.1088
375,55,1915.9122,1571.5879,619.04907,344.3243,952.5388
376,54,1843.8152,1847.8022,1822.7756,-3.9870,25.0266
377,61,1902.2235,1666.77,947.91309,235.4535,718.8569
378,60,1908.3676,1795.626,1784.8899,112.7416,10.7361
379,59,1961.9618,1772.067,1767.873,189.8948,4.1940
380,58,1993.2428,1704.0154,1076.8137,289.2274,627.2017
381,57,1859.2217,1860.2147,1835.3812,-0.9930,24.8335
382,55,1943.7264,1874.1941,1836.8226,69.5323,37.3715
383,56,2012.139,1807.1281,1213.9027,205.0109,593.2254
384,58,1976.3951,1813.752,987.24384,162.6431,826.5082
385,46,1954.7633,1725.7369,1713.7683,229.0264,11.9686
386,36,1860.2228,1743.0151,892.89093,117.2077,850.1242
387,30,1842.1102,1797.3691,1311.7666,44.7411,485.6025
388,30,1970.3994,1805.5797,1792.1243,164.8197,13.4554
389,30,1983.5895,1717.7856,1580.3311,265.8039,137.4545
390,35,1999.0021,1840.6183,1566.9664,158.3838,273.6519
391,35,2039.5571,1751.6008,1553.3584,287.9563,198.2424
392,37,1934.8923,1852.4109,1555.3115,82.4814,297.0994
393,56,1976.4357,1729.407,1138.1232,247.0287,591.2838
394,57,1913.504,1850.0276,1788.7515,63.4764,61.2761
395,44,1954.6025,1732.0391,1543.7065,222.5634,188.3326
396,48,1927.6448,1852.793,1850.4513,74.8518,2.3417
397,54,1970.9675,1668.7406,1561.3345,302.2269,107.4061
398,59,1960.8585,1783.3932,1585.8906,177.4653,197.5026
399,53,1964.1711,1648.8556,747.72223,315.3155,901.1334
400,46,2040.8728,1726.1675,1033.8562,314.7053,692.3113
401,37,1977.2206,1630.4034,1379.9016,346.8172,250.5018
402,36,1947.7179,1708.5415,1375.3788,239.1764,333.1627
403,36,1995.5939,1651.5103,1328.7964,344.0836,322.7139
404,42,1912.7369,1690.9714,782.59296,221.7655,908.3784
405,50,2003.5823,1855.7317,1843.007,147.8506,12.7247
406,54,1947.3007,1796.9922,1782.1451,150.3085,14.8471
407,64,1968.5406,1787.4259,1692.1034,181.1147,95.3225
408,61,2017.5867,1695.752,976.68158,321.8347,719.0704
409,62,2117.8877,1805.219,1781.1477,312.6687,24.0713
410,50,1919.9956,1913.6101,1868.8812,6.3855,44.7289
411,41,1965.9301,1688.7117,1622.7227,277.2184,65.9890
412,43,1947.7942,1677.9677,970.31641,269.8265,707.6513
413,44,1963.4385,1579.0748,1398.0524,384.3637,181.0224
414,44,1885.6959,1658.8319,1622.5162,226.8640,36.3157
415,39,1980.8291,1908.5095,1890.6613,72.3196,17.8482
416,36,2052.1309,1794.2856,1399.0624,257.8453,395.2232
417,66,1992.1091,1685.7131,1166.2521,306.3960,519.4610
418,69,1951.812,1673.6383,1049.4795,278.1737,624.1588
419,68,1818.7806,1819.4125,1775.4424,-0.6319,43.9701
420,64,1960.4829,1672.8334,1165.8038,287.6495,507.0296
421,65,1958.8407,1715.1544,986.48206,243.6863,728.6723
422,66,1905.7434,1790.1346,1738.3031,115.6088,51.8315
423,64,1998.2471,1748.7997,1748.1046,249.4474,0.6951
424,58,1958.2927,1768.3652,1760.0138,189.9275,8.3514
425,51,1954.4197,1735.3094,944.12274,219.1103,791.1867
426,45,1973.4709,1774.049,1688.4785,199.4219,85.5705
427,50,1974.6608,1663.8743,1028.7903,310.7865,635.0840
428,49,1957.5874,1692.7327,1059.4316,264.8547,633.3011
429,44,1949.3511,1851.6954,1842.7933,97.6557,8.9021
430,54,1875.0977,1754.3195,1025.8362,120.7782,728.4833
431,55,1869.8688,1905.4181,1015.3834,-35.5493,890.0347
432,62,1910.1339,1544.2815,1329.3872,365.8524,214.8943
433,73,1859.0122,1681.6256,896.92487,177.3866,784.7007
434,68,1923.2793,1732.3788,994.78729,190.9005,737.5915
435,62,1931.1051,1667.3341,869.09363,263.7710,798.2405
436,56,1793.386,1896.1438,1589.8091,-102.7578,306.3347
437,56,1843.0861,1832.3221,1778.4078,10.7640,53.9143
438,51,1927.0931,1708.5492,959.76447,218.5439,748.7847
439,49,1963.6394,1634.067,1253.3904,329.5724,380.6766
440,55,1978.0814,1762.9662,941.68933,215.1152,821.2769
441,58,1970.5946,1736.4868,856.17786,234.1078,880.3089
442,54,1870.7372,1670.5076,1153.0516,200.2296,517.4560
443,47,2009.4257,1836.1742,1812.3636,173.2515,23.8106
444,54,1906.1716,1716.3916,942.99158,189.7800,773.4000
