36, 1722.4528, 1639.4788, 473.1666
45, 1657.8523, 1699.1022, 821.80353
40, 1703.7035, 1541.5516, 1216.9012
23, 1926.3367, 1800.0739, 1727.7335
29, 1928.0353, 1812.0315, 1185.98
90, 1997.927, 1796.7489, 1286.7257
30, 1977.5068, 1638.649, 1187.53
36, 2045.9712, 1757.5947, 1158.9711
43, 2002.1869, 1770.5441, 1249.3093
44, 1985.2975, 1794.0006, 1154.6731
35, 2037.829, 1699.6381, 1358.229
38, 1906.5328, 1675.3447, 1349.6055
39, 1847.59, 1686.2554, 1081.1005
42, 1854.0999, 1651.9138, 727.68195
36, 2028.6371, 1791.5078, 985.55774
26, 1959.8774, 1675.5082, 1587.8253
28, 1733.4006, 1668.2052, 1533.8066
38, 1657.7753, 1560.454, 1165.1997
29, 1881.0331, 1854.1614, 891.88379
24, 1825.9113, 1667.9607, 1228.9574
30, 1886.0074, 1914.183, 1186.0887
28, 1972.6262, 1781.2493, 1406.0243
32, 1970.6952, 1670.1978, 1478.0601
34, 2041.3929, 1627.2825, 1445.0411
57, 301.38705, 2066.3018, -191.173
59, 2038.7827, 1886.6737, 1727.104
53, 2051.4111, 1687.2361, 1598.6688
81, 1963.7701, 2206.7983, 1687.7151
60, 2130.9167, 1835.6819, 1692.6014
45, 1955.3192, 1612.1139, 1233.9957
39, 2008.1835, 1893.6078, 1258.0742
45, 2010.7317, 1860.0454, 1036.2646
35, 2025.5859, 1855.8401, 1572.6177
26, 2013.1538, 1771.0676, 1627.2878
25, 2003.7965, 1802.4319, 1626.6969
26, 1809.1426, 1864.5907, 1445.1576
29, 1841.1957, 1905.833, 1076.4756
36, 1704.4205, 1800.7898, 1596.2987
38, 1893.1858, 1806.3396, 1768.9797
39, 1874.063, 1789.2106, 1638.8535
34, 1759.0129, 1878.3816, 994.85315
27, 1845.4038, 1891.4301, 1380.4388
24, 1899.9379, 1814.3256, 1700.3407
26, 2009.941, 1752.5416, 1553.943
28, 2025.7118, 1844.52, 1726.9261
